Title,Description,URL,Access note,Subjects,Resource type,Access model,Provider
CHiME3,Research dataset covering CHiME3. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155736033408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Chinese abstract meaning representation,"Language, text, or annotated corpus data related to Chinese abstract meaning representation. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155827113408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Chinese CogBank,"Language, text, or annotated corpus data related to Chinese CogBank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155835733408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
"Chinese lexical resources for gender, number, animacy","Language, text, or annotated corpus data related to Chinese lexical resources for gender, number, animacy. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155870253408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Chinese treebank 9.0,"Language, text, or annotated corpus data related to Chinese treebank 9.0. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132009933408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Chinese-English parallel sentences extracted from patents,"Language, text, or annotated corpus data related to Chinese-English parallel sentences extracted from patents. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155715913408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"Churches and church membership in the United States, 1990","Research dataset covering Churches and church membership in the United States, 1990. Supports data-driven analysis and scholarship.",http://ssrs.yale.edu/data/SSDA/ROPER/CHURCH/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CIEMPIESS balance,Research dataset covering CIEMPIESS balance. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155745283408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CIEMPIESS experimentation,Research dataset covering CIEMPIESS experimentation. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155752723408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CIEMPIESS light,Research dataset covering CIEMPIESS light. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155735813408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Classical Arabic dictionary,"Language, text, or annotated corpus data related to Classical Arabic dictionary. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99164816993408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"Connecticut Blood Pressure Survey, 1978-79, 1981","Survey or observational data related to Connecticut Blood Pressure Survey, 1978-79, 1981. Useful for quantitative social science, policy, and demographic research.",http://ssrs.yale.edu/data/SSDA/ctbps/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences; Health & Medicine,Survey Data,Hosted by Yale Library,Yale Library
Coordination annotation for the Penn Treebank,"Language, text, or annotated corpus data related to Coordination annotation for the Penn Treebank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155714683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
Corpus of contemporary American English (COCA),"Language, text, or annotated corpus data related to Corpus of contemporary American English (COCA). Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99160839613408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Corpus of conversational Persian transcripts,"Language, text, or annotated corpus data related to Corpus of conversational Persian transcripts. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155827543408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Corpus of historical American English (COHA),"Language, text, or annotated corpus data related to Corpus of historical American English (COHA). Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99136025833408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
County and state migration data for the United States dataset,"Geospatial data related to County and state migration data for the United States, including geographic, mapping, or location-based information for spatial analysis.",http://ssrs.yale.edu/data/SSDA/IRS/migration/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,GIS & Spatial Data; Social Sciences,Geospatial Data,Hosted by Yale Library,Yale Library
CSLU : multilanguage telephone speech version 1.2,"Language, text, or annotated corpus data related to CSLU : multilanguage telephone speech version 1.2. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171455833408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CSR-I (WSJ0) complete,Research dataset covering CSR-I (WSJ0) complete. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155688813408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CSR-I (WSJ0) Sennheiser,Research dataset covering CSR-I (WSJ0) Sennheiser. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99153500593408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CSR-II (WSJ1) Sennheiser,Research dataset covering CSR-II (WSJ1) Sennheiser. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99153500713408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Data set 3910 (DSI-3910) storm data,Research dataset covering Data set 3910 (DSI-3910) storm data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=9986241703408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Energy & Environment,Dataset,Hosted by Yale Library,Yale Library
DEFT Chinese committed belief annotation,"Language, text, or annotated corpus data related to DEFT Chinese committed belief annotation. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155797053408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
